,Beat_ID,Prev_Beat_ID,Curr0-0,Curr0-1,Curr0-2,Curr0-3,Curr1-0,Curr1-1,Curr1-2,Curr1-3,Curr2-0,Curr2-1,Curr2-2,Curr2-3,Prev0-0,Prev0-1,Prev0-2,Prev0-3,Prev1-0,Prev1-1,Prev1-2,Prev1-3,Prev2-0,Prev2-1,Prev2-2,Prev2-3,Flow
18736,*-1+0+9-1-1-1-1-1-1-1-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,False
18737,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,False
18738,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1+9-1-1-1-1+1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,9,-1,-1,-1,-1,1,-1,-1,-1,False
18739,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18740,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18741,*-1-1-1+14-1-1-1-1-1-1-1+3*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18742,*-1+4-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18743,*-1+11-1-1-1-1-1-1+6-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,11,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18744,*+4-1-1-1-1-1-1+16-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+3-1*,4,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,False
18745,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1-1-1-1-1-1-1-1+3-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,False
18746,*-1+0-1+9-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+3-1*,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,False
18747,*-1-1-1-1-1-1-1-1+6-1+15-1*,*-1-1-1-1-1-1-1-1-1-1+3-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,False
18748,*+0-1+9-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+3-1*,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,False
18749,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18750,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18751,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18752,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18753,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18754,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18755,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18756,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18757,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1-1-1-1-1+7-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,False
18758,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,False
18759,*-1-1+0-1-1-1-1-1-1-1-1+10*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,False
18760,*-1-1-1-1-1-1-1-1+6-1-1+14*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,False
18761,*-1-1-1-1-1-1-1-1+11-1-1-1*,*-1-1-1-1-1-1-1-1-1-1+9-1*,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,False
18762,*-1-1-1-1-1-1-1-1-1-1-1+16*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18763,*-1-1-1-1-1-1-1-1-1-1-1+3*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18764,*-1-1-1-1-1-1-1-1+2-1-1-1*,*+13-1-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18765,*-1-1-1-1-1-1-1-1+2-1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,False
18766,*-1-1-1-1-1-1-1-1-1-1-1+12*,*-1-1-1-1-1-1-1-1-1-1-1+12*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,False
18767,*-1-1-1+12-1-1-1-1-1-1+7-1*,*-1-1-1-1-1-1-1-1+4-1+15-1*,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,15,-1,False
18768,*-1-1-1+5-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+4-1+15-1*,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,15,-1,False
18769,*-1-1-1-1-1-1-1-1+11-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,False
18770,*-1-1-1-1-1-1-1-1-1-1-1+12*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,False
18771,*-1-1-1-1-1-1-1-1+2-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,False
18772,*-1-1-1-1-1-1-1+12-1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18773,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18774,*-1-1-1-1-1-1-1-1-1-1+15-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18775,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18776,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18777,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18778,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18779,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18780,*-1+9-1-1-1-1-1-1+1-1-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18781,*+4-1-1-1-1-1-1-1-1-1-1+16*,*-1+0-1-1-1-1-1-1-1-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18782,*-1-1-1-1-1-1+11-1-1+3-1-1*,*-1+0-1-1-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,11,-1,-1,3,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,False
18783,*-1+0-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18784,*-1-1+13-1-1-1-1-1-1+7-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18785,*-1-1-1-1+2-1-1+12-1-1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18786,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18787,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18788,*+9-1-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,False
18789,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,False
18790,*-1-1-1+0-1-1-1-1-1-1-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,False
18791,*-1-1-1-1+6-1-1-1-1+15-1-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,False
18792,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1+2-1-1-1+11-1-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,False
18793,*-1-1-1-1-1-1+11-1-1+3-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,11,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18794,*+4-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,4,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18795,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18796,*+4-1-1+14-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,4,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18797,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18798,*-1+13-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18799,*-1-1-1-1-1-1-1-1+6-1-1+16*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18800,*-1-1+5-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18801,*+4-1-1-1-1-1-1-1+11-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,4,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18802,*-1+9-1-1-1-1-1-1-1-1-1-1*,*-1-1-1-1-1-1-1-1+6-1-1+16*,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,16,False
18803,*-1-1+0-1-1-1-1-1-1-1-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18804,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18805,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18806,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18807,*-1-1-1-1-1-1-1-1-1-1-1+9*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18808,*-1-1-1-1-1-1-1-1+1-1-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18809,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18810,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18811,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18812,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1+14-1-1-1-1-1-1-1+3*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18813,*+0-1-1-1-1-1-1-1-1-1-1+10*,*-1-1-1+14-1-1-1-1-1-1-1+3*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,3,False
18814,*-1-1-1-1-1+3-1-1-1-1+11-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,11,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18815,*+4-1-1-1-1-1-1-1-1-1-1+16*,*-1-1-1+14-1-1-1-1+6-1-1-1*,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18816,*-1-1+9-1-1-1-1-1-1+1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18817,*-1+5-1-1-1-1-1-1-1-1+15-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18818,*-1-1-1-1+2-1-1+12-1-1-1-1*,*-1-1-1+14-1-1-1-1+6-1-1-1*,-1,-1,-1,-1,2,-1,-1,12,-1,-1,-1,-1,-1,-1,-1,14,-1,-1,-1,-1,6,-1,-1,-1,False
18819,*+0-1-1-1-1-1-1-1-1-1-1+10*,*-1-1+13-1-1-1-1-1-1+7-1-1*,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,False
18820,*-1+9-1-1-1-1-1-1+1-1-1-1*,*-1-1+13-1-1-1-1-1-1+7-1-1*,-1,9,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,False
18821,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1+13-1-1-1-1-1-1+7-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,False
18822,*-1+0+9-1-1-1-1-1-1-1-1-1*,*-1-1+13-1-1-1-1-1-1+7-1-1*,-1,0,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,False
18823,*-1-1-1-1-1-1-1-1-1-1+7-1*,*-1-1+13-1-1-1-1-1-1+7-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,13,-1,-1,-1,-1,-1,-1,7,-1,-1,False
18824,*-1-1-1-1-1-1-1+16-1-1+7-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,-1,-1,-1,16,-1,-1,7,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18825,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18826,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18827,*+4-1-1-1-1-1-1-1+11-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,4,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18828,*-1-1+14-1-1-1-1-1-1-1-1-1*,*-1-1-1-1+6-1-1-1-1+15-1-1*,-1,-1,14,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,15,-1,-1,False
18829,*-1-1-1-1-1-1-1-1-1+11-1-1*,*-1-1+3-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,False
18830,*-1-1-1+14+6-1-1-1-1-1-1-1*,*-1-1+3-1-1-1-1-1-1-1-1+16*,-1,-1,-1,14,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,False
18831,*-1-1-1-1-1-1-1-1-1+15-1-1*,*-1-1+3-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,False
18832,*+0-1+9-1-1-1-1-1-1-1-1-1*,*-1-1+3-1-1-1-1-1-1-1-1+16*,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,False
18833,*-1-1-1-1-1-1-1-1-1+7-1+16*,*-1-1+3-1-1-1-1-1-1-1-1+16*,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,16,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,16,False
18834,*-1-1-1-1-1-1-1-1+6-1+15-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,15,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18835,*-1-1-1-1-1-1-1+12-1-1-1+3*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,3,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18836,*-1-1-1-1+2-1-1-1+11-1-1-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,2,-1,-1,-1,11,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18837,*-1-1-1-1-1-1-1-1-1-1+10-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18838,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18839,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18840,*-1-1-1-1-1-1-1-1+0-1-1-1*,*-1+0-1+9-1-1-1-1-1-1-1-1*,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,False
18841,*-1-1-1-1-1-1-1-1-1+1-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+10*,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,False
18842,*-1-1-1-1-1-1-1-1-1-1+9-1*,*-1-1-1-1-1-1-1-1-1-1-1+10*,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,False
18843,*-1-1-1-1-1-1-1-1-1+0-1-1*,*-1-1-1-1-1-1-1-1-1-1-1+10*,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,False
